Date Time, Water Level, Sigma, I, L 
2023-01-26 03:00,1.907,0.066,0,0
2023-01-26 04:00,2.081,0.032,0,0
2023-01-26 05:00,2.069,0.024,0,0
2023-01-26 06:00,1.787,0.017,0,0
2023-01-26 07:00,1.359,0.012,0,0
2023-01-26 08:00,0.994,0.013,0,0
2023-01-26 09:00,0.663,0.014,0,0
2023-01-26 10:00,0.432,0.017,0,0
2023-01-26 11:00,0.358,0.016,0,0
2023-01-26 12:00,0.47,0.024,0,0
2023-01-26 13:00,0.748,0.033,0,0
2023-01-26 14:00,0.995,0.077,0,0
2023-01-26 15:00,1.24,0.049,0,0
2023-01-26 16:00,1.409,0.039,0,0
2023-01-26 17:00,1.562,0.025,0,0
2023-01-26 18:00,1.44,0.036,0,0
2023-01-26 19:00,1.076,0.021,0,0
2023-01-26 20:00,0.645,0.021,0,0
2023-01-26 21:00,0.222,0.031,0,0
2023-01-26 22:00,-0.101,0.036,0,0
2023-01-26 23:00,-0.262,0.064,0,0
2023-01-27 00:00,-0.17,0.03,0,0
2023-01-27 01:00,0.114,0.023,0,0
2023-01-27 02:00,0.476,0.028,0,0
2023-01-27 03:00,0.781,0.034,0,0
2023-01-27 04:00,1.007,0.017,0,0
2023-01-27 05:00,1.165,0.008,0,0
2023-01-27 06:00,1.191,0.008,0,0
2023-01-27 07:00,1.014,0.008,0,0
2023-01-27 08:00,0.692,0.006,0,0
2023-01-27 09:00,0.319,0.01,0,0
2023-01-27 10:00,0.057,0.011,0,0
2023-01-27 11:00,-0.113,0.014,0,0
2023-01-27 12:00,-0.17,0.025,0,0
2023-01-27 13:00,0.029,0.055,0,0
2023-01-27 14:00,0.418,0.027,0,0
2023-01-27 15:00,0.822,0.026,0,0
2023-01-27 16:00,1.121,0.033,0,0
2023-01-27 17:00,1.273,0.023,0,0
2023-01-27 18:00,1.306,0.028,0,0
2023-01-27 19:00,1.175,0.027,0,0
2023-01-27 20:00,0.902,0.033,0,0
2023-01-27 21:00,0.511,0.035,0,0
2023-01-27 22:00,0.249,0.029,0,0
2023-01-27 23:00,0.087,0.047,0,0
2023-01-28 00:00,0.073,0.031,0,0
2023-01-28 01:00,0.174,0.026,0,0
2023-01-28 02:00,0.432,0.016,0,0
2023-01-28 03:00,0.733,0.036,0,0
2023-01-28 04:00,1.006,0.038,0,0
2023-01-28 05:00,1.304,0.007,0,0
2023-01-28 06:00,1.518,0.008,0,0
2023-01-28 07:00,1.563,0.008,0,0
2023-01-28 08:00,1.321,0.008,0,0
2023-01-28 09:00,0.967,0.025,0,0
2023-01-28 10:00,0.613,0.013,0,0
2023-01-28 11:00,0.397,0.02,0,0
2023-01-28 12:00,0.255,0.029,0,0
2023-01-28 13:00,0.283,0.031,0,0
2023-01-28 14:00,0.487,0.015,0,0
2023-01-28 15:00,0.743,0.024,0,0
2023-01-28 16:00,0.96,0.026,0,0
2023-01-28 17:00,1.043,0.029,0,0
2023-01-28 18:00,1.103,0.03,0,0
2023-01-28 19:00,1.163,0.04,0,0
2023-01-28 20:00,1.105,0.016,0,0
2023-01-28 21:00,0.911,0.046,0,0
2023-01-28 22:00,0.623,0.041,0,0
2023-01-28 23:00,0.353,0.031,0,0
2023-01-29 00:00,0.173,0.036,0,0
2023-01-29 01:00,0.073,0.02,0,0
2023-01-29 02:00,0.192,0.014,0,0
2023-01-29 03:00,0.49,0.02,0,0
2023-01-29 04:00,0.852,0.028,0,0
2023-01-29 05:00,1.137,0.013,0,0
2023-01-29 06:00,1.334,0.009,0,0
2023-01-29 07:00,1.427,0.009,0,0
2023-01-29 08:00,1.359,0.004,0,0
2023-01-29 09:00,1.145,0.014,0,0
2023-01-29 10:00,0.888,0.009,0,0
2023-01-29 11:00,0.687,0.007,0,0
2023-01-29 12:00,0.525,0.019,0,0
2023-01-29 13:00,0.401,0.024,0,0
2023-01-29 14:00,0.388,0.021,0,0
2023-01-29 15:00,0.519,0.021,0,0
2023-01-29 16:00,0.752,0.028,0,0
2023-01-29 17:00,0.971,0.025,0,0
2023-01-29 18:00,1.154,0.027,0,0
2023-01-29 19:00,1.316,0.029,0,0
2023-01-29 20:00,1.354,0.02,0,0
2023-01-29 21:00,1.184,0.055,0,0
2023-01-29 22:00,0.97,0.044,0,0
2023-01-29 23:00,0.694,0.022,0,0
2023-01-30 00:00,0.519,0.023,0,0
2023-01-30 01:00,0.38,0.024,0,0
2023-01-30 02:00,0.253,0.02,0,0
2023-01-30 03:00,0.278,0.031,0,0
2023-01-30 04:00,0.513,0.028,0,0
2023-01-30 05:00,0.87,0.011,0,0
2023-01-30 06:00,1.188,0.016,0,0
2023-01-30 07:00,1.366,0.009,0,0
2023-01-30 08:00,1.372,0.021,0,0
2023-01-30 09:00,1.231,0.014,0,0
2023-01-30 10:00,1.077,0.014,0,0
2023-01-30 11:00,0.853,0.023,0,0
2023-01-30 12:00,0.661,0.047,0,0
2023-01-30 13:00,0.516,0.027,0,0
2023-01-30 14:00,0.368,0.03,0,0
2023-01-30 15:00,0.308,0.038,0,0
2023-01-30 16:00,0.406,0.018,0,0
2023-01-30 17:00,0.593,0.019,0,0
2023-01-30 18:00,0.816,0.027,0,0
2023-01-30 19:00,1.025,0.026,0,0
2023-01-30 20:00,1.167,0.029,0,0
2023-01-30 21:00,1.182,0.038,0,0
2023-01-30 22:00,1.101,0.037,0,0
2023-01-30 23:00,0.943,0.037,0,0
2023-01-31 00:00,0.733,0.032,0,0
2023-01-31 01:00,0.605,0.027,0,0
2023-01-31 02:00,0.457,0.019,0,0
2023-01-31 03:00,0.374,0.025,0,0
2023-01-31 04:00,0.46,0.015,0,0
2023-01-31 05:00,0.761,0.012,0,0
2023-01-31 06:00,1.124,0.006,0,0
2023-01-31 07:00,1.449,0.008,0,0
2023-01-31 08:00,1.444,0.008,0,0
2023-01-31 09:00,1.404,0.01,0,0
2023-01-31 10:00,1.313,0.011,0,0
2023-01-31 11:00,1.251,0.025,0,0
2023-01-31 12:00,0.984,0.031,0,0
2023-01-31 13:00,0.734,0.03,0,0
2023-01-31 14:00,0.543,0.043,0,0
2023-01-31 15:00,0.391,0.027,0,0
2023-01-31 16:00,0.311,0.021,0,0
2023-01-31 17:00,0.394,0.02,0,0
2023-01-31 18:00,0.629,0.024,0,0
2023-01-31 19:00,0.959,0.019,0,0
2023-01-31 20:00,1.169,0.03,0,0
2023-01-31 21:00,1.238,0.031,0,0
2023-01-31 22:00,1.248,0.043,0,0
2023-01-31 23:00,1.136,0.035,0,0
2023-02-01 00:00,0.988,0.035,0,0
2023-02-01 01:00,0.757,0.03,0,0
2023-02-01 02:00,0.606,0.018,0,0
2023-02-01 03:00,0.456,0.023,0,0
2023-02-01 04:00,0.43,0.014,0,0
2023-02-01 05:00,0.542,0.009,0,0
2023-02-01 06:00,0.821,0.012,0,0
2023-02-01 07:00,1.106,0.008,0,0
2023-02-01 08:00,1.362,0.005,0,0
2023-02-01 09:00,1.462,0.015,0,0
2023-02-01 10:00,1.518,0.009,0,0
2023-02-01 11:00,1.466,0.031,0,0
2023-02-01 12:00,1.283,0.039,0,0
2023-02-01 13:00,1.048,0.035,0,0
2023-02-01 14:00,0.773,0.041,0,0
2023-02-01 15:00,0.613,0.038,0,0
2023-02-01 16:00,0.482,0.022,0,0
2023-02-01 17:00,0.455,0.037,0,0
2023-02-01 18:00,0.569,0.023,0,0
2023-02-01 19:00,0.736,0.019,0,0
2023-02-01 20:00,0.962,0.036,0,0
2023-02-01 21:00,1.106,0.026,0,0
2023-02-01 22:00,1.262,0.048,0,0
2023-02-01 23:00,1.309,0.039,0,0
2023-02-02 00:00,1.229,0.041,0,0
2023-02-02 01:00,0.992,0.044,0,0
2023-02-02 02:00,0.707,0.024,0,0
2023-02-02 03:00,0.444,0.023,0,0
2023-02-02 04:00,0.28,0.014,0,0
2023-02-02 05:00,0.343,0.011,0,0
2023-02-02 06:00,0.551,0.012,0,0
2023-02-02 07:00,0.899,0.012,0,0
2023-02-02 08:00,1.194,0.008,0,0
2023-02-02 09:00,1.37,0.006,0,0
2023-02-02 10:00,1.474,0.009,0,0
2023-02-02 11:00,1.53,0.017,0,0
2023-02-02 12:00,1.441,0.051,0,0
2023-02-02 13:00,1.26,0.032,0,0
2023-02-02 14:00,1.019,0.054,0,0
2023-02-02 15:00,0.739,0.035,0,0
2023-02-02 16:00,0.529,0.027,0,0
2023-02-02 17:00,0.315,0.03,0,0
2023-02-02 18:00,0.239,0.033,0,0
2023-02-02 19:00,0.385,0.029,0,0
2023-02-02 20:00,0.654,0.028,0,0
2023-02-02 21:00,0.923,0.025,0,0
2023-02-02 22:00,1.175,0.039,0,0
2023-02-02 23:00,1.311,0.036,0,0
2023-02-03 00:00,1.324,0.04,0,0
2023-02-03 01:00,1.135,0.032,0,0
2023-02-03 02:00,0.893,0.034,0,0
2023-02-03 03:00,0.535,0.039,0,0
2023-02-03 04:00,0.328,0.026,0,0
2023-02-03 05:00,0.228,0.017,0,0
2023-02-03 06:00,0.323,0.016,0,0
2023-02-03 07:00,0.532,0.009,0,0
2023-02-03 08:00,0.737,0.012,0,0
2023-02-03 09:00,0.963,0.011,0,0
2023-02-03 10:00,1.154,0.01,0,0
2023-02-03 11:00,1.231,0.018,0,0
2023-02-03 12:00,1.225,0.035,0,0
2023-02-03 13:00,1.064,0.044,0,0
2023-02-03 14:00,0.826,0.042,0,0
2023-02-03 15:00,0.51,0.027,0,0
2023-02-03 16:00,0.202,0.026,0,0
2023-02-03 17:00,-0.084,0.022,0,0
2023-02-03 18:00,-0.22,0.035,0,0
2023-02-03 19:00,-0.218,0.023,0,0
2023-02-03 20:00,-0.037,0.027,0,0
2023-02-03 21:00,0.2,0.026,0,0
2023-02-03 22:00,0.333,0.023,0,0
2023-02-03 23:00,0.416,0.028,0,0
2023-02-04 00:00,0.416,0.045,0,0
2023-02-04 01:00,0.437,0.024,0,0
2023-02-04 02:00,0.323,0.017,0,0
2023-02-04 03:00,0.068,0.015,0,0
2023-02-04 04:00,-0.279,0.019,0,0
2023-02-04 05:00,-0.463,0.015,0,0
2023-02-04 06:00,-0.555,0.014,0,0
2023-02-04 07:00,-0.501,0.009,0,0
2023-02-04 08:00,-0.236,0.013,0,0
2023-02-04 09:00,0.086,0.009,0,0
2023-02-04 10:00,0.352,0.011,0,0
2023-02-04 11:00,0.534,0.012,0,0
2023-02-04 12:00,0.758,0.022,0,0
2023-02-04 13:00,0.939,0.012,0,0
2023-02-04 14:00,0.891,0.025,0,0
2023-02-04 15:00,0.633,0.021,0,0
2023-02-04 16:00,0.21,0.018,0,0
2023-02-04 17:00,-0.148,0.022,0,0
2023-02-04 18:00,-0.322,0.029,0,0
2023-02-04 19:00,-0.28,0.031,0,0
2023-02-04 20:00,-0.089,0.037,0,0
2023-02-04 21:00,0.209,0.021,0,0
2023-02-04 22:00,0.557,0.031,0,0
2023-02-04 23:00,0.824,0.04,0,0
2023-02-05 00:00,1.025,0.022,0,0
2023-02-05 01:00,1.09,0.022,0,0
2023-02-05 02:00,1.01,0.016,0,0
2023-02-05 03:00,0.671,0.016,0,0
2023-02-05 04:00,0.348,0.016,0,0
2023-02-05 05:00,0.081,0.015,0,0
2023-02-05 06:00,-0.011,0.038,0,0
2023-02-05 07:00,-0.06,0.053,0,0
2023-02-05 08:00,0.031,0.038,0,0
2023-02-05 09:00,0.322,0.013,0,0
2023-02-05 10:00,0.768,0.01,0,0
2023-02-05 11:00,1.1,0.009,0,0
2023-02-05 12:00,1.193,0.022,0,0
2023-02-05 13:00,1.191,0.029,0,0
2023-02-05 14:00,1.116,0.019,0,0
2023-02-05 15:00,0.874,0.031,0,0
2023-02-05 16:00,0.561,0.024,0,0
2023-02-05 17:00,0.244,0.04,0,0
2023-02-05 18:00,-0.027,0.05,0,0
2023-02-05 19:00,-0.224,0.033,0,0
2023-02-05 20:00,-0.321,0.037,0,0
2023-02-05 21:00,-0.113,0.027,0,0
2023-02-05 22:00,0.301,0.017,0,0
2023-02-05 23:00,0.698,0.027,0,0
2023-02-06 00:00,0.968,0.035,0,0
2023-02-06 01:00,1.124,0.023,0,0
2023-02-06 02:00,1.13,0.041,0,0
2023-02-06 03:00,0.994,0.028,0,0
2023-02-06 04:00,0.662,0.025,0,0
2023-02-06 05:00,0.3,0.027,0,0
2023-02-06 06:00,0.139,0.022,0,0
2023-02-06 07:00,0.076,0.028,0,0
2023-02-06 08:00,0.177,0.016,0,0
2023-02-06 09:00,0.445,0.011,0,0
2023-02-06 10:00,0.877,0.012,0,0
2023-02-06 11:00,1.282,0.019,0,0
2023-02-06 12:00,1.504,0.034,0,0
2023-02-06 13:00,1.575,0.031,0,0
2023-02-06 14:00,1.548,0.038,0,0
2023-02-06 15:00,1.418,0.036,0,0
2023-02-06 16:00,1.15,0.056,0,0
2023-02-06 17:00,0.753,0.029,0,0
2023-02-06 18:00,0.46,0.038,0,0
2023-02-06 19:00,0.214,0.048,0,0
2023-02-06 20:00,0.042,0.029,0,0
2023-02-06 21:00,0.042,0.042,0,0
2023-02-06 22:00,0.405,0.039,0,0
2023-02-06 23:00,0.782,0.029,0,0
2023-02-07 00:00,1.116,0.033,0,0
2023-02-07 01:00,1.258,0.041,0,0
2023-02-07 02:00,1.292,0.021,0,0
2023-02-07 03:00,1.204,0.032,0,0
2023-02-07 04:00,1.016,0.018,0,0
2023-02-07 05:00,0.788,0.029,0,0
2023-02-07 06:00,0.541,0.02,0,0
2023-02-07 07:00,0.337,0.012,0,0
2023-02-07 08:00,0.197,0.018,0,0
2023-02-07 09:00,0.219,0.018,0,0
2023-02-07 10:00,0.597,0.011,0,0
2023-02-07 11:00,1.117,0.028,0,0
2023-02-07 12:00,1.567,0.04,0,0
2023-02-07 13:00,1.718,0.05,0,0
2023-02-07 14:00,1.711,0.062,0,0
2023-02-07 15:00,1.646,0.034,0,0
2023-02-07 16:00,1.47,0.036,0,0
2023-02-07 17:00,1.222,0.024,0,0
2023-02-07 18:00,0.82,0.028,0,0
2023-02-07 19:00,0.549,0.021,0,0
2023-02-07 20:00,0.363,0.037,0,0
2023-02-07 21:00,0.347,0.056,0,0
2023-02-07 22:00,0.597,0.032,0,0
2023-02-07 23:00,1.011,0.043,0,0
2023-02-08 00:00,1.36,0.038,0,0
2023-02-08 01:00,1.6,0.049,0,0
2023-02-08 02:00,1.68,0.037,0,0
2023-02-08 03:00,1.641,0.04,0,0
2023-02-08 04:00,1.481,0.033,0,0
2023-02-08 05:00,1.215,0.032,0,0
2023-02-08 06:00,0.848,0.025,0,0
2023-02-08 07:00,0.631,0.028,0,0
2023-02-08 08:00,0.454,0.034,0,0
2023-02-08 09:00,0.38,0.013,0,0
2023-02-08 10:00,0.563,0.017,0,0
2023-02-08 11:00,0.874,0.015,0,0
2023-02-08 12:00,1.269,0.028,0,0
2023-02-08 13:00,1.553,0.037,0,0
2023-02-08 14:00,1.653,0.063,0,0
2023-02-08 15:00,1.622,0.042,0,0
2023-02-08 16:00,1.477,0.034,0,0
2023-02-08 17:00,1.151,0.032,0,0
2023-02-08 18:00,0.816,0.037,0,0
2023-02-08 19:00,0.486,0.016,0,0
2023-02-08 20:00,0.211,0.022,0,0
2023-02-08 21:00,0.067,0.023,0,0
2023-02-08 22:00,0.103,0.035,0,0
2023-02-08 23:00,0.404,0.035,0,0
2023-02-09 00:00,0.812,0.032,0,0
2023-02-09 01:00,1.106,0.034,0,0
2023-02-09 02:00,1.265,0.048,0,0
2023-02-09 03:00,1.306,0.023,0,0
2023-02-09 04:00,1.275,0.026,0,0
2023-02-09 05:00,1.035,0.022,0,0
2023-02-09 06:00,0.772,0.021,0,0
2023-02-09 07:00,0.436,0.024,0,0
2023-02-09 08:00,0.2,0.02,0,0
2023-02-09 09:00,0.052,0.02,0,0
2023-02-09 10:00,0.134,0.012,0,0
2023-02-09 11:00,0.47,0.017,0,0
2023-02-09 12:00,0.875,0.028,0,0
2023-02-09 13:00,1.176,0.04,0,0
2023-02-09 14:00,1.328,0.064,0,0
2023-02-09 15:00,1.418,0.029,0,0
2023-02-09 16:00,1.456,0.043,0,0
2023-02-09 17:00,1.26,0.033,0,0
2023-02-09 18:00,0.987,0.032,0,0
2023-02-09 19:00,0.604,0.031,0,0
2023-02-09 20:00,0.352,0.028,0,0
2023-02-09 21:00,0.169,0.044,0,0
2023-02-09 22:00,0.197,0.038,0,0
2023-02-09 23:00,0.462,0.033,0,0
2023-02-10 00:00,0.838,0.03,0,0
2023-02-10 01:00,1.207,0.039,0,0
2023-02-10 02:00,1.381,0.034,0,0
2023-02-10 03:00,1.48,0.044,0,0
2023-02-10 04:00,1.564,0.03,0,0
2023-02-10 05:00,1.514,0.018,0,0
2023-02-10 06:00,1.329,0.036,0,0
2023-02-10 07:00,0.93,0.025,0,0
2023-02-10 08:00,0.594,0.022,0,0
2023-02-10 09:00,0.338,0.034,0,0
2023-02-10 10:00,0.226,0.029,0,0
2023-02-10 11:00,0.356,0.019,0,0
2023-02-10 12:00,0.744,0.025,0,0
2023-02-10 13:00,1.133,0.031,0,0
2023-02-10 14:00,1.379,0.053,0,0
2023-02-10 15:00,1.409,0.033,0,0
2023-02-10 16:00,1.404,0.026,0,0
2023-02-10 17:00,1.293,0.038,0,0
2023-02-10 18:00,1.069,0.031,0,0
2023-02-10 19:00,0.735,0.027,0,0
2023-02-10 20:00,0.494,0.027,0,0
2023-02-10 21:00,0.318,0.03,0,0
2023-02-10 22:00,0.16,0.044,0,0
2023-02-10 23:00,0.176,0.038,0,0
2023-02-11 00:00,0.41,0.03,0,0
2023-02-11 01:00,0.718,0.027,0,0
2023-02-11 02:00,0.996,0.019,0,0
2023-02-11 03:00,1.116,0.031,0,0
2023-02-11 04:00,1.21,0.043,0,0
2023-02-11 05:00,1.296,0.008,0,0
2023-02-11 06:00,1.17,0.013,0,0
2023-02-11 07:00,0.845,0.009,0,0
2023-02-11 08:00,0.47,0.011,0,0
2023-02-11 09:00,0.21,0.011,0,0
2023-02-11 10:00,0.005,0.009,0,0
2023-02-11 11:00,-0.048,0.014,0,0
2023-02-11 12:00,0.133,0.022,0,0
2023-02-11 13:00,0.447,0.012,0,0
2023-02-11 14:00,0.804,0.037,0,0
2023-02-11 15:00,1.016,0.023,0,0
2023-02-11 16:00,1.12,0.042,0,0
2023-02-11 17:00,1.13,0.027,0,0
2023-02-11 18:00,1.062,0.035,0,0
2023-02-11 19:00,0.868,0.024,0,0
2023-02-11 20:00,0.56,0.032,0,0
2023-02-11 21:00,0.268,0.028,0,0
2023-02-11 22:00,0.08,0.021,0,0
2023-02-11 23:00,0.02,0.019,0,0
2023-02-12 00:00,0.14,0.028,0,0
2023-02-12 01:00,0.499,0.015,0,0
2023-02-12 02:00,0.864,0.022,0,0
2023-02-12 03:00,1.091,0.03,0,0
2023-02-12 04:00,1.21,0.045,0,0
2023-02-12 05:00,1.306,0.009,0,0
2023-02-12 06:00,1.357,0.005,0,0
2023-02-12 07:00,1.187,0.006,0,0
2023-02-12 08:00,0.935,0.008,0,0
2023-02-12 09:00,0.582,0.009,0,0
2023-02-12 10:00,0.397,0.021,0,0
2023-02-12 11:00,0.277,0.014,0,0
2023-02-12 12:00,0.333,0.023,0,0
2023-02-12 13:00,0.493,0.025,0,0
2023-02-12 14:00,0.828,0.016,0,0
2023-02-12 15:00,1.105,0.025,0,0
2023-02-12 16:00,1.294,0.024,0,0
2023-02-12 17:00,1.292,0.026,0,0
2023-02-12 18:00,1.26,0.032,0,0
2023-02-12 19:00,1.096,0.023,0,0
2023-02-12 20:00,0.909,0.028,0,0
2023-02-12 21:00,0.642,0.031,0,0
2023-02-12 22:00,0.419,0.022,0,0
2023-02-12 23:00,0.301,0.018,0,0
2023-02-13 00:00,0.359,0.024,0,0
2023-02-13 01:00,0.518,0.015,0,0
2023-02-13 02:00,0.714,0.019,0,0
2023-02-13 03:00,0.996,0.034,0,0
2023-02-13 04:00,1.277,0.025,0,0
2023-02-13 05:00,1.534,0.008,0,0
2023-02-13 06:00,1.729,0.009,0,0
2023-02-13 07:00,1.709,0.009,0,0
2023-02-13 08:00,1.442,0.008,0,0
2023-02-13 09:00,1.148,0.014,0,0
2023-02-13 10:00,0.91,0.009,0,0
2023-02-13 11:00,0.781,0.021,0,0
2023-02-13 12:00,0.698,0.049,0,0
2023-02-13 13:00,0.739,0.028,0,0
2023-02-13 14:00,0.871,0.055,0,0
2023-02-13 15:00,1.034,0.078,0,0
2023-02-13 16:00,1.257,0.028,0,0
2023-02-13 17:00,1.451,0.038,0,0
2023-02-13 18:00,1.562,0.035,0,0
2023-02-13 19:00,1.584,0.035,0,0
2023-02-13 20:00,1.443,0.038,0,0
2023-02-13 21:00,1.15,0.031,0,0
2023-02-13 22:00,0.883,0.046,0,0
2023-02-13 23:00,0.758,0.037,0,0
2023-02-14 00:00,0.724,0.034,0,0
2023-02-14 01:00,0.673,0.029,0,0
2023-02-14 02:00,0.745,0.021,0,0
2023-02-14 03:00,0.923,0.023,0,0
2023-02-14 04:00,1.122,0.021,0,0
2023-02-14 05:00,1.429,0.024,0,0
2023-02-14 06:00,1.667,0.015,0,0
2023-02-14 07:00,1.707,0.017,0,0
2023-02-14 08:00,1.528,0.016,0,0
2023-02-14 09:00,1.261,0.016,0,0
2023-02-14 10:00,0.971,0.016,0,0
2023-02-14 11:00,0.756,0.018,0,0
2023-02-14 12:00,0.608,0.028,0,0
2023-02-14 13:00,0.467,0.027,0,0
2023-02-14 14:00,0.431,0.043,0,0
2023-02-14 15:00,0.6,0.037,0,0
2023-02-14 16:00,0.817,0.026,0,0
2023-02-14 17:00,1.021,0.024,0,0
2023-02-14 18:00,1.166,0.037,0,0
2023-02-14 19:00,1.279,0.037,0,0
2023-02-14 20:00,1.27,0.029,0,0
2023-02-14 21:00,1.157,0.04,0,0
2023-02-14 22:00,0.957,0.046,0,0
2023-02-14 23:00,0.703,0.045,0,0
2023-02-15 00:00,0.531,0.032,0,0
2023-02-15 01:00,0.406,0.027,0,0
2023-02-15 02:00,0.361,0.018,0,0
2023-02-15 03:00,0.468,0.022,0,0
2023-02-15 04:00,0.725,0.016,0,0
2023-02-15 05:00,1.072,0.018,0,0
2023-02-15 06:00,1.418,0.022,0,0
2023-02-15 07:00,1.608,0.02,0,0
2023-02-15 08:00,1.678,0.011,0,0
2023-02-15 09:00,1.566,0.016,0,0
2023-02-15 10:00,1.35,0.01,0,0
2023-02-15 11:00,1.076,0.06,0,0
2023-02-15 12:00,0.817,0.042,0,0
2023-02-15 13:00,0.585,0.051,0,0
2023-02-15 14:00,0.442,0.06,0,0
2023-02-15 15:00,0.422,0.087,0,0
2023-02-15 16:00,0.597,0.023,0,0
2023-02-15 17:00,0.784,0.023,0,0
2023-02-15 18:00,1.041,0.03,0,0
2023-02-15 19:00,1.245,0.044,0,0
2023-02-15 20:00,1.344,0.04,0,0
2023-02-15 21:00,1.299,0.03,0,0
2023-02-15 22:00,1.159,0.039,0,0
2023-02-15 23:00,0.995,0.034,0,0
2023-02-16 00:00,0.753,0.033,0,0
2023-02-16 01:00,0.523,0.03,0,0
2023-02-16 02:00,0.299,0.03,0,0
2023-02-16 03:00,0.179,0.021,0,0
2023-02-16 04:00,0.259,0.017,0,0
2023-02-16 05:00,0.551,0.014,0,0
2023-02-16 06:00,0.994,0.017,0,0
2023-02-16 07:00,1.339,0.009,0,0
2023-02-16 08:00,1.501,0.01,0,0
2023-02-16 09:00,1.512,0.009,0,0
2023-02-16 10:00,1.452,0.009,0,0
2023-02-16 11:00,1.237,0.026,0,0
2023-02-16 12:00,0.955,0.035,0,0
2023-02-16 13:00,0.679,0.045,0,0
2023-02-16 14:00,0.449,0.035,0,0
2023-02-16 15:00,0.222,0.025,0,0
2023-02-16 16:00,0.118,0.032,0,0
2023-02-16 17:00,0.221,0.019,0,0
2023-02-16 18:00,0.48,0.027,0,0
2023-02-16 19:00,0.816,0.022,0,0
2023-02-16 20:00,1.126,0.026,0,0
2023-02-16 21:00,1.256,0.038,0,0
2023-02-16 22:00,1.267,0.069,0,0
2023-02-16 23:00,1.15,0.031,0,0
2023-02-17 00:00,0.988,0.045,0,0
2023-02-17 01:00,0.668,0.062,0,0
2023-02-17 02:00,0.456,0.023,0,0
2023-02-17 03:00,0.282,0.03,0,0
2023-02-17 04:00,0.238,0.018,0,0
2023-02-17 05:00,0.301,0.012,0,0
2023-02-17 06:00,0.708,0.012,0,0
2023-02-17 07:00,1.143,0.021,0,0
2023-02-17 08:00,1.52,0.011,0,0
2023-02-17 09:00,1.718,0.008,0,0
2023-02-17 10:00,1.798,0.011,0,0
2023-02-17 11:00,1.746,0.016,0,0
2023-02-17 12:00,1.531,0.037,0,0
2023-02-17 13:00,1.18,0.06,0,0
2023-02-17 14:00,0.786,0.065,0,0
2023-02-17 15:00,0.476,0.032,0,0
2023-02-17 16:00,0.216,0.034,0,0
2023-02-17 17:00,0.114,0.043,0,0
2023-02-17 18:00,0.297,0.024,0,0
2023-02-17 19:00,0.622,0.027,0,0
2023-02-17 20:00,1.005,0.023,0,0
2023-02-17 21:00,1.23,0.035,0,0
2023-02-17 22:00,1.249,0.052,0,0
2023-02-17 23:00,1.153,0.045,0,0
2023-02-18 00:00,1.043,0.029,0,0
2023-02-18 01:00,0.846,0.034,0,0
2023-02-18 02:00,0.537,0.025,0,0
2023-02-18 03:00,0.19,0.025,0,0
2023-02-18 04:00,-0.125,0.013,0,0
2023-02-18 05:00,-0.271,0.013,0,0
2023-02-18 06:00,-0.135,0.01,0,0
2023-02-18 07:00,0.22,0.01,0,0
2023-02-18 08:00,0.736,0.013,0,0
2023-02-18 09:00,1.181,0.011,0,0
2023-02-18 10:00,1.49,0.011,0,0
2023-02-18 11:00,1.636,0.01,0,0
2023-02-18 12:00,1.618,0.033,0,0
2023-02-18 13:00,1.366,0.015,0,0
2023-02-18 14:00,0.937,0.044,0,0
2023-02-18 15:00,0.55,0.028,0,0
2023-02-18 16:00,0.23,0.029,0,0
2023-02-18 17:00,-0.008,0.031,0,0
2023-02-18 18:00,-0.136,0.047,0,0
2023-02-18 19:00,0.075,0.022,0,0
2023-02-18 20:00,0.441,0.026,0,0
2023-02-18 21:00,0.896,0.041,0,0
2023-02-18 22:00,1.193,0.038,0,0
2023-02-18 23:00,1.44,0.019,0,0
2023-02-19 00:00,1.522,0.031,0,0
2023-02-19 01:00,1.396,0.04,0,0
2023-02-19 02:00,1.03,0.066,0,0
2023-02-19 03:00,0.571,0.03,0,0
2023-02-19 04:00,0.223,0.021,0,0
2023-02-19 05:00,-0.034,0.011,0,0
2023-02-19 06:00,-0.167,0.012,0,0
2023-02-19 07:00,-0.015,0.019,0,0
2023-02-19 08:00,0.468,0.009,0,0
2023-02-19 09:00,1.034,0.009,0,0
2023-02-19 10:00,1.499,0.009,0,0
2023-02-19 11:00,1.708,0.007,0,0
2023-02-19 12:00,1.781,0.029,0,0
2023-02-19 13:00,1.768,0.028,0,0
2023-02-19 14:00,1.493,0.03,0,0
2023-02-19 15:00,1.08,0.042,0,0
2023-02-19 16:00,0.614,0.028,0,0
2023-02-19 17:00,0.206,0.021,0,0
2023-02-19 18:00,-0.094,0.044,0,0
2023-02-19 19:00,-0.215,0.029,0,0
2023-02-19 20:00,0.079,0.033,0,0
2023-02-19 21:00,0.593,0.035,0,0
2023-02-19 22:00,1.127,0.03,0,0
2023-02-19 23:00,1.474,0.021,0,0
2023-02-20 00:00,1.675,0.045,0,0
2023-02-20 01:00,1.668,0.031,0,0
2023-02-20 02:00,1.438,0.046,0,0
2023-02-20 03:00,1.001,0.043,0,0
2023-02-20 04:00,0.59,0.041,0,0
2023-02-20 05:00,0.297,0.018,0,0
2023-02-20 06:00,0.054,0.029,0,0
2023-02-20 07:00,-0.119,0.03,0,0
2023-02-20 08:00,-0.03,0.019,0,0
